x,y,m
-41.9946,-22.95,-130.12347951127464
-41.9946,-22.945999999999998,-63.710721400210765
-41.9946,-22.942,-38.453655595859054
-41.9946,-22.938,-50.24201240797055
-41.9946,-22.934,-69.16593714215888
-41.9946,-22.93,-80.46407594431038
-41.99384,-22.97,-79.87468277526412
-41.99384,-22.965999999999998,-113.51953279280126
-41.99384,-22.962,-174.7464873572667
-41.99384,-22.958,-230.88851924817521
-41.99384,-22.954,-210.96628536262978
-41.99384,-22.95,-134.61522480323345
-41.99384,-22.945999999999998,-74.28816303215173
-41.99384,-22.942,-49.80834658643847
-41.99384,-22.938,-55.46247776345528
-41.99384,-22.934,-70.44415572582919
-41.99384,-22.93,-80.74529366708502
-41.99308,-22.97,-79.71818214226684
-41.99308,-22.965999999999998,-112.40958180015264
-41.99308,-22.962,-171.62854071840687
-41.99308,-22.958,-225.28107234601796
-41.99308,-22.954,-208.414309497453
-41.99308,-22.95,-137.54505165634006
-41.99308,-22.945999999999998,-83.3413624976583
-41.99308,-22.942,-61.046031480597634
-41.99308,-22.938,-61.0376208292657
-41.99308,-22.934,-72.00783628460594
-41.99308,-22.93,-81.1781246657526
-41.99232,-22.97,-79.39821280621513
-41.99232,-22.965999999999998,-111.51103134515621
-41.99232,-22.962,-168.0780459056459
-41.99232,-22.958,-218.34654302023498
-41.99232,-22.954,-204.21286567638055
-41.99232,-22.95,-138.89179853976836
-41.99232,-22.945999999999998,-90.60493184086408
-41.99232,-22.942,-71.42478526733349
-41.99232,-22.938,-66.74595853586547
-41.99232,-22.934,-73.80608375770711
-41.99232,-22.93,-81.5732723022744
-41.99156,-22.97,-79.03718249040436
-41.99156,-22.965999999999998,-111.14435913274997
-41.99156,-22.962,-163.93434338236608
-41.99156,-22.958,-209.8740667037111
-41.99156,-22.954,-198.23259831195708
-41.99156,-22.95,-138.67648704902257
-41.99156,-22.945999999999998,-96.03380273605028
-41.99156,-22.942,-80.24314557262717
-41.99156,-22.938,-72.33855328055397
-41.99156,-22.934,-75.72960286361236
-41.99156,-22.93,-81.70385777493175
-41.9908,-22.97,-78.6623248553026
-41.9908,-22.965999999999998,-111.50316645062554
-41.9908,-22.962,-159.1671634070917
